2021-09-07T06:40:36.759Z, 1630996836759, device4, null
2021-09-07T06:40:56.283Z, 1630996856283, device4
2021-09-07T06:40:57.285Z, 1630996857285, device4
2021-09-07T06:40:58.285Z, 1630996858285, device4
2021-09-07T06:40:59.286Z, 1630996859286, device4
2021-09-07T06:41:00.287Z, 1630996860287, device4
2021-09-07T06:41:01.288Z, 1630996861288, device4
2021-09-07T06:41:02.289Z, 1630996862289, device4
2021-09-07T06:41:03.290Z, 1630996863290, device4
2021-09-07T06:41:04.291Z, 1630996864291, device4
2021-09-07T06:41:05.293Z, 1630996865293, device4
2021-09-07T06:41:06.293Z, 1630996866293, device4
2021-09-07T06:41:07.295Z, 1630996867295, device4
2021-09-07T06:41:08.295Z, 1630996868295, device4
2021-09-07T06:41:09.297Z, 1630996869297, device4
2021-09-07T06:41:10.297Z, 1630996870297, device4
2021-09-07T06:41:11.298Z, 1630996871298, device4
2021-09-07T06:41:12.299Z, 1630996872299, device4
2021-09-07T06:41:13.301Z, 1630996873301, device4
2021-09-07T06:41:14.302Z, 1630996874302, device4
2021-09-07T06:41:15.304Z, 1630996875304, device4
2021-09-07T06:41:16.304Z, 1630996876304, device4
2021-09-07T06:41:17.305Z, 1630996877305, device4
2021-09-07T06:41:18.306Z, 1630996878306, device4
2021-09-07T06:41:19.307Z, 1630996879307, device4
2021-09-07T06:41:20.309Z, 1630996880309, device4
2021-09-07T06:41:21.309Z, 1630996881309, device4
2021-09-07T06:41:22.309Z, 1630996882309, device4
2021-09-07T06:41:23.310Z, 1630996883310, device4
2021-09-07T06:41:24.312Z, 1630996884312, device4
2021-09-07T06:41:25.313Z, 1630996885313, device4
2021-09-07T06:41:26.314Z, 1630996886314, device4
2021-09-07T06:41:27.316Z, 1630996887316, device4
2021-09-07T06:41:28.316Z, 1630996888316, device4
2021-09-07T06:41:29.317Z, 1630996889317, device4
2021-09-07T06:41:30.318Z, 1630996890318, device4
2021-09-07T06:41:31.320Z, 1630996891320, device4
2021-09-07T06:41:32.320Z, 1630996892320, device4
2021-09-07T06:41:33.321Z, 1630996893321, device4
2021-09-07T06:41:34.322Z, 1630996894322, device4
2021-09-07T06:41:35.323Z, 1630996895323, device4
2021-09-07T06:41:36.325Z, 1630996896325, device4
2021-09-07T06:41:37.325Z, 1630996897325, device4
2021-09-07T06:41:38.326Z, 1630996898326, device4
2021-09-07T06:41:39.328Z, 1630996899328, device4
2021-09-07T06:41:40.328Z, 1630996900328, device4
2021-09-07T06:41:41.329Z, 1630996901329, device4
2021-09-07T06:41:42.330Z, 1630996902330, device4
2021-09-07T06:41:43.332Z, 1630996903332, device4
2021-09-07T06:41:44.333Z, 1630996904333, device4
2021-09-07T06:41:45.334Z, 1630996905334, device4
2021-09-07T06:41:46.335Z, 1630996906335, device4
2021-09-07T06:41:47.336Z, 1630996907336, device4
2021-09-07T06:41:48.338Z, 1630996908338, device4
2021-09-07T06:41:49.338Z, 1630996909338, device4
2021-09-07T06:41:50.339Z, 1630996910339, device4
2021-09-07T06:41:51.340Z, 1630996911340, device4
2021-09-07T06:41:52.341Z, 1630996912341, device4
2021-09-07T06:41:53.343Z, 1630996913343, device4
2021-09-07T06:41:54.343Z, 1630996914343, device4
2021-09-07T06:41:55.344Z, 1630996915344, device4
2021-09-07T06:41:56.345Z, 1630996916345, device4
2021-09-07T06:41:57.346Z, 1630996917346, device4
2021-09-07T06:41:58.348Z, 1630996918348, device4
2021-09-07T06:41:59.349Z, 1630996919349, device4
2021-09-07T06:42:00.350Z, 1630996920350, device4
2021-09-07T06:42:01.352Z, 1630996921352, device4
2021-09-07T06:42:02.352Z, 1630996922352, device4
2021-09-07T06:42:03.353Z, 1630996923353, device4
2021-09-07T06:42:04.355Z, 1630996924355, device4
2021-09-07T06:42:05.355Z, 1630996925355, device4
2021-09-07T06:42:06.357Z, 1630996926357, device4
2021-09-07T06:42:07.357Z, 1630996927357, device4
2021-09-07T06:42:08.358Z, 1630996928358, device4
2021-09-07T06:42:09.360Z, 1630996929360, device4
2021-09-07T06:42:10.360Z, 1630996930360, device4
2021-09-07T06:42:11.361Z, 1630996931361, device4
2021-09-07T06:42:12.362Z, 1630996932362, device4
2021-09-07T06:42:13.364Z, 1630996933364, device4
2021-09-07T06:42:14.364Z, 1630996934364, device4
2021-09-07T06:42:15.365Z, 1630996935365, device4
2021-09-07T06:42:16.366Z, 1630996936366, device4
2021-09-07T06:42:17.368Z, 1630996937368, device4
2021-09-07T06:42:18.368Z, 1630996938368, device4
2021-09-07T06:42:19.369Z, 1630996939369, device4
2021-09-07T06:42:20.370Z, 1630996940370, device4
2021-09-07T06:42:21.372Z, 1630996941372, device4
2021-09-07T06:42:22.372Z, 1630996942372, device4
2021-09-07T06:42:23.373Z, 1630996943373, device4
2021-09-07T06:42:24.374Z, 1630996944374, device4
2021-09-07T06:42:25.376Z, 1630996945376, device4
2021-09-07T06:42:26.376Z, 1630996946376, device4
2021-09-07T06:42:27.377Z, 1630996947377, device4
2021-09-07T06:42:28.378Z, 1630996948378, device4
2021-09-07T06:42:29.380Z, 1630996949380, device4
2021-09-07T06:42:30.380Z, 1630996950380, device4
2021-09-07T06:42:31.381Z, 1630996951381, device4
2021-09-07T06:42:32.382Z, 1630996952382, device4
2021-09-07T06:42:33.384Z, 1630996953384, device4
2021-09-07T06:42:34.384Z, 1630996954384, device4
2021-09-07T06:42:35.385Z, 1630996955385, device4
2021-09-07T06:42:36.387Z, 1630996956387, device4
2021-09-07T06:42:37.387Z, 1630996957387, device4
2021-09-07T06:42:38.388Z, 1630996958388, device4
2021-09-07T06:42:39.389Z, 1630996959389, device4
2021-09-07T06:42:40.390Z, 1630996960390, device4
2021-09-07T06:42:41.392Z, 1630996961392, device4
2021-09-07T06:42:42.392Z, 1630996962392, device4
2021-09-07T06:42:43.393Z, 1630996963393, device4
2021-09-07T06:42:44.394Z, 1630996964394, device4
2021-09-07T06:42:45.395Z, 1630996965395, device4
2021-09-07T06:42:46.396Z, 1630996966396, device4
2021-09-07T06:42:47.397Z, 1630996967397, device4
2021-09-07T06:42:48.398Z, 1630996968398, device4
2021-09-07T06:42:49.399Z, 1630996969399, device4
2021-09-07T06:42:50.400Z, 1630996970400, device4
2021-09-07T06:42:51.401Z, 1630996971401, device4
2021-09-07T06:42:52.402Z, 1630996972402, device4
2021-09-07T06:42:53.404Z, 1630996973404, device4
2021-09-07T06:42:54.405Z, 1630996974405, device4
2021-09-07T06:42:55.406Z, 1630996975406, device4
2021-09-07T06:42:56.408Z, 1630996976408, device4
2021-09-07T06:42:57.408Z, 1630996977408, device4
2021-09-07T06:42:58.409Z, 1630996978409, device4
2021-09-07T06:42:59.410Z, 1630996979410, device4
2021-09-07T06:43:00.412Z, 1630996980412, device4
2021-09-07T06:43:01.412Z, 1630996981412, device4
2021-09-07T06:43:02.413Z, 1630996982413, device4
2021-09-07T06:43:03.414Z, 1630996983414, device4
2021-09-07T06:43:04.416Z, 1630996984416, device4
2021-09-07T06:43:05.416Z, 1630996985416, device4
2021-09-07T06:43:06.417Z, 1630996986417, device4
2021-09-07T06:43:07.418Z, 1630996987418, device4
2021-09-07T06:43:08.419Z, 1630996988419, device4
2021-09-07T06:43:09.420Z, 1630996989420, device4
2021-09-07T06:43:10.421Z, 1630996990421, device4
2021-09-07T06:43:11.422Z, 1630996991422, device4
2021-09-07T06:43:12.424Z, 1630996992424, device4
2021-09-07T06:43:13.424Z, 1630996993424, device4
2021-09-07T06:43:14.425Z, 1630996994425, device4
2021-09-07T06:43:15.426Z, 1630996995426, device4
2021-09-07T06:43:16.428Z, 1630996996428, device4
2021-09-07T06:43:17.428Z, 1630996997428, device4
2021-09-07T06:43:18.429Z, 1630996998429, device4
2021-09-07T06:43:19.431Z, 1630996999431, device4
2021-09-07T06:43:20.431Z, 1630997000431, device4
2021-09-07T06:43:21.432Z, 1630997001432, device4
2021-09-07T06:43:22.433Z, 1630997002433, device4
2021-09-07T06:43:23.434Z, 1630997003434, device4
2021-09-07T06:43:24.435Z, 1630997004435, device4
2021-09-07T06:43:25.435Z, 1630997005435, device4
2021-09-07T06:43:26.436Z, 1630997006436, device4
2021-09-07T06:43:27.437Z, 1630997007437, device4
2021-09-07T06:43:28.438Z, 1630997008438, device4
2021-09-07T06:43:29.440Z, 1630997009440, device4
2021-09-07T06:43:30.440Z, 1630997010440, device4
2021-09-07T06:43:31.440Z, 1630997011440, device4
2021-09-07T06:43:32.441Z, 1630997012441, device4
2021-09-07T06:43:33.442Z, 1630997013442, device4
2021-09-07T06:43:34.444Z, 1630997014444, device4
2021-09-07T06:43:35.445Z, 1630997015445, device4
2021-09-07T06:43:36.446Z, 1630997016446, device4
2021-09-07T06:43:37.446Z, 1630997017446, device4
2021-09-07T06:43:38.447Z, 1630997018447, device4
2021-09-07T06:43:39.449Z, 1630997019449, device4
2021-09-07T06:43:40.450Z, 1630997020450, device4
2021-09-07T06:43:41.452Z, 1630997021452, device4
2021-09-07T06:43:42.452Z, 1630997022452, device4
2021-09-07T06:43:43.453Z, 1630997023453, device4
2021-09-07T06:43:44.455Z, 1630997024455, device4
2021-09-07T06:43:45.455Z, 1630997025455, device4
2021-09-07T06:43:46.456Z, 1630997026456, device4
2021-09-07T06:43:47.457Z, 1630997027457, device4
2021-09-07T06:43:48.458Z, 1630997028458, device4
2021-09-07T06:43:49.460Z, 1630997029460, device4
2021-09-07T06:43:50.460Z, 1630997030460, device4
