device0, false, 1631088002061
device0, true, 1631088012282
device0, true, 1631088012284
device0, true, 1631088012285
device0, true, 1631088012287
device0, true, 1631088012287
device0, true, 1631088012288
device0, true, 1631088012290
device0, true, 1631088012290
device0, true, 1631088012291
device0, true, 1631088012292
device0, true, 1631088012294
device0, true, 1631088012294
device0, true, 1631088012295
device0, true, 1631088012296
device0, true, 1631088012298
device0, true, 1631088012298
device0, true, 1631088012299
device0, true, 1631088012301
device0, true, 1631088012302
device0, true, 1631088012303
device0, true, 1631088012304
device0, true, 1631088012306
device0, true, 1631088012307
device0, true, 1631088012308
device0, true, 1631088012310
device0, true, 1631088012311
device0, true, 1631088012313
device0, true, 1631088012313
device0, true, 1631088012314
device0, true, 1631088012316
device0, true, 1631088012316
device0, true, 1631088012317
device0, true, 1631088012319
device0, true, 1631088012320
device0, true, 1631088012321
device0, true, 1631088012322
device0, true, 1631088012324
device0, true, 1631088012324
device0, true, 1631088012325
device0, true, 1631088012327
device0, true, 1631088012327
device0, true, 1631088012328
device0, true, 1631088012330
device0, true, 1631088012330
device0, true, 1631088012331
device0, true, 1631088012333
device0, true, 1631088012334
device0, true, 1631088012336
device0, true, 1631088012336
device0, true, 1631088012337
device0, true, 1631088012339
device0, true, 1631088012339
device0, true, 1631088012340
device0, true, 1631088012342
device0, true, 1631088012343
device0, true, 1631088012344
device0, true, 1631088012345
device0, true, 1631088012347
device0, true, 1631088012348
device0, true, 1631088012349
device0, true, 1631088012350
device0, true, 1631088012351
device0, true, 1631088012353
device0, true, 1631088012354
device0, true, 1631088012355
device0, true, 1631088012357
device0, true, 1631088012358
device0, true, 1631088012359
device0, true, 1631088012361
device0, true, 1631088012362
device0, true, 1631088012363
device0, true, 1631088012365
device0, true, 1631088012365
device0, true, 1631088012366
device0, true, 1631088012368
device0, true, 1631088012369
device0, true, 1631088012370
device0, true, 1631088012371
device0, true, 1631088012373
device0, true, 1631088012374
device0, true, 1631088012375
device0, true, 1631088012377
device0, true, 1631088012377
device0, true, 1631088012378
device0, true, 1631088012379
device0, true, 1631088012381
device0, true, 1631088012382
device0, true, 1631088012383
device0, true, 1631088012385
device0, true, 1631088012386
device0, true, 1631088012387
device0, true, 1631088012389
device0, true, 1631088012389
device0, true, 1631088012390
device0, true, 1631088012392
device0, true, 1631088012393
device0, true, 1631088012394
device0, true, 1631088012395
device0, true, 1631088012397
device0, true, 1631088012398
device0, true, 1631088012400
device0, true, 1631088012400
device0, true, 1631088012401
device0, true, 1631088012403
device0, true, 1631088012403
device0, true, 1631088012404
device0, true, 1631088012406
device0, true, 1631088012407
device0, true, 1631088012408
device0, true, 1631088012410
device0, true, 1631088012411
device0, true, 1631088012412
device0, true, 1631088012414
device0, true, 1631088012415
device0, true, 1631088012416
device0, true, 1631088012417
device0, true, 1631088012419
device0, true, 1631088012420
device0, true, 1631088012421
device0, true, 1631088012423
device0, true, 1631088012423
device0, true, 1631088012424
device0, true, 1631088012426
device0, true, 1631088012426
device0, true, 1631088012427
device0, true, 1631088012428
device0, true, 1631088012429
device0, true, 1631088012431
device0, true, 1631088012431
device0, true, 1631088012432
device0, true, 1631088012434
device0, true, 1631088012434
device0, true, 1631088012435
device0, true, 1631088012436
device0, true, 1631088012438
device0, true, 1631088012439
device0, true, 1631088012440
device0, true, 1631088012441
device0, true, 1631088012443
device0, true, 1631088012444
device0, true, 1631088012445
device0, true, 1631088012446
device0, true, 1631088012448
device0, true, 1631088012448
device0, true, 1631088012449
device0, true, 1631088012450
device0, true, 1631088012452
device0, true, 1631088012453
device0, true, 1631088012454
device0, true, 1631088012455
device0, true, 1631088012457
device0, true, 1631088012458
device0, true, 1631088012459
device0, true, 1631088012461
device0, true, 1631088012462
device0, true, 1631088012464
device0, true, 1631088012464
