2021-09-07T06:54:32.894Z, 1630997672894, device0, null
2021-09-07T06:54:46.704Z, 1630997686704, device0
2021-09-07T06:54:47.705Z, 1630997687705, device0
2021-09-07T06:54:48.707Z, 1630997688707, device0
2021-09-07T06:54:49.707Z, 1630997689707, device0
2021-09-07T06:54:50.709Z, 1630997690709, device0
2021-09-07T06:54:51.709Z, 1630997691709, device0
2021-09-07T06:54:52.711Z, 1630997692711, device0
2021-09-07T06:54:53.711Z, 1630997693711, device0
2021-09-07T06:54:54.713Z, 1630997694713, device0
2021-09-07T06:54:55.713Z, 1630997695713, device0
2021-09-07T06:54:56.714Z, 1630997696714, device0
2021-09-07T06:54:57.715Z, 1630997697715, device0
2021-09-07T06:54:58.716Z, 1630997698716, device0
2021-09-07T06:54:59.717Z, 1630997699717, device0
2021-09-07T06:55:00.718Z, 1630997700718, device0
2021-09-07T06:55:01.720Z, 1630997701720, device0
2021-09-07T06:55:02.720Z, 1630997702720, device0
2021-09-07T06:55:03.722Z, 1630997703722, device0
2021-09-07T06:55:04.722Z, 1630997704722, device0
2021-09-07T06:55:05.724Z, 1630997705724, device0
2021-09-07T06:55:06.724Z, 1630997706724, device0
2021-09-07T06:55:07.725Z, 1630997707725, device0
2021-09-07T06:55:08.726Z, 1630997708726, device0
2021-09-07T06:55:09.728Z, 1630997709728, device0
2021-09-07T06:55:10.728Z, 1630997710728, device0
2021-09-07T06:55:11.729Z, 1630997711729, device0
2021-09-07T06:55:12.730Z, 1630997712730, device0
2021-09-07T06:55:13.732Z, 1630997713732, device0
2021-09-07T06:55:14.733Z, 1630997714733, device0
2021-09-07T06:55:15.734Z, 1630997715734, device0
2021-09-07T06:55:16.736Z, 1630997716736, device0
2021-09-07T06:55:17.737Z, 1630997717737, device0
2021-09-07T06:55:18.739Z, 1630997718739, device0
2021-09-07T06:55:19.739Z, 1630997719739, device0
2021-09-07T06:55:20.741Z, 1630997720741, device0
2021-09-07T06:55:21.741Z, 1630997721741, device0
2021-09-07T06:55:22.742Z, 1630997722742, device0
2021-09-07T06:55:23.744Z, 1630997723744, device0
2021-09-07T06:55:24.745Z, 1630997724745, device0
2021-09-07T06:55:25.746Z, 1630997725746, device0
2021-09-07T06:55:26.747Z, 1630997726747, device0
2021-09-07T06:55:27.749Z, 1630997727749, device0
2021-09-07T06:55:28.750Z, 1630997728750, device0
2021-09-07T06:55:29.752Z, 1630997729752, device0
2021-09-07T06:55:30.752Z, 1630997730752, device0
2021-09-07T06:55:31.753Z, 1630997731753, device0
2021-09-07T06:55:32.754Z, 1630997732754, device0
2021-09-07T06:55:33.756Z, 1630997733756, device0
2021-09-07T06:55:34.756Z, 1630997734756, device0
2021-09-07T06:55:35.757Z, 1630997735757, device0
2021-09-07T06:55:36.758Z, 1630997736758, device0
2021-09-07T06:55:37.759Z, 1630997737759, device0
2021-09-07T06:55:38.760Z, 1630997738760, device0
2021-09-07T06:55:39.761Z, 1630997739761, device0
2021-09-07T06:55:40.762Z, 1630997740762, device0
2021-09-07T06:55:41.764Z, 1630997741764, device0
2021-09-07T06:55:42.764Z, 1630997742764, device0
2021-09-07T06:55:43.766Z, 1630997743766, device0
2021-09-07T06:55:44.766Z, 1630997744766, device0
2021-09-07T06:55:45.767Z, 1630997745767, device0
2021-09-07T06:55:46.768Z, 1630997746768, device0
2021-09-07T06:55:47.769Z, 1630997747769, device0
2021-09-07T06:55:48.769Z, 1630997748769, device0
2021-09-07T06:55:49.771Z, 1630997749771, device0
2021-09-07T06:55:50.771Z, 1630997750771, device0
2021-09-07T06:55:51.773Z, 1630997751773, device0
2021-09-07T06:55:52.773Z, 1630997752773, device0
2021-09-07T06:55:53.774Z, 1630997753774, device0
2021-09-07T06:55:54.775Z, 1630997754775, device0
2021-09-07T06:55:55.776Z, 1630997755776, device0
2021-09-07T06:55:56.778Z, 1630997756778, device0
2021-09-07T06:55:57.779Z, 1630997757779, device0
2021-09-07T06:55:58.780Z, 1630997758780, device0
2021-09-07T06:55:59.781Z, 1630997759781, device0
2021-09-07T06:56:00.783Z, 1630997760783, device0
2021-09-07T06:56:01.783Z, 1630997761783, device0
2021-09-07T06:56:02.784Z, 1630997762784, device0
2021-09-07T06:56:03.784Z, 1630997763784, device0
2021-09-07T06:56:04.785Z, 1630997764785, device0
2021-09-07T06:56:05.786Z, 1630997765786, device0
2021-09-07T06:56:06.788Z, 1630997766788, device0
2021-09-07T06:56:07.788Z, 1630997767788, device0
2021-09-07T06:56:08.789Z, 1630997768789, device0
2021-09-07T06:56:09.790Z, 1630997769790, device0
2021-09-07T06:56:10.792Z, 1630997770792, device0
2021-09-07T06:56:11.793Z, 1630997771793, device0
2021-09-07T06:56:12.794Z, 1630997772794, device0
2021-09-07T06:56:13.796Z, 1630997773796, device0
2021-09-07T06:56:14.796Z, 1630997774796, device0
2021-09-07T06:56:15.797Z, 1630997775797, device0
2021-09-07T06:56:16.798Z, 1630997776798, device0
2021-09-07T06:56:17.800Z, 1630997777800, device0
2021-09-07T06:56:18.800Z, 1630997778800, device0
2021-09-07T06:56:19.802Z, 1630997779802, device0
2021-09-07T06:56:20.803Z, 1630997780803, device0
2021-09-07T06:56:21.805Z, 1630997781805, device0
2021-09-07T06:56:22.805Z, 1630997782805, device0
2021-09-07T06:56:23.806Z, 1630997783806, device0
2021-09-07T06:56:24.808Z, 1630997784808, device0
2021-09-07T06:56:25.808Z, 1630997785808, device0
2021-09-07T06:56:26.809Z, 1630997786809, device0
2021-09-07T06:56:27.810Z, 1630997787810, device0
2021-09-07T06:56:28.812Z, 1630997788812, device0
2021-09-07T06:56:29.812Z, 1630997789812, device0
2021-09-07T06:56:30.813Z, 1630997790813, device0
2021-09-07T06:56:31.814Z, 1630997791814, device0
2021-09-07T06:56:32.816Z, 1630997792816, device0
2021-09-07T06:56:33.816Z, 1630997793816, device0
2021-09-07T06:56:34.818Z, 1630997794818, device0
2021-09-07T06:56:35.818Z, 1630997795818, device0
2021-09-07T06:56:36.819Z, 1630997796819, device0
2021-09-07T06:56:37.820Z, 1630997797820, device0
2021-09-07T06:56:38.821Z, 1630997798821, device0
2021-09-07T06:56:39.821Z, 1630997799821, device0
2021-09-07T06:56:40.822Z, 1630997800822, device0
2021-09-07T06:56:41.822Z, 1630997801822, device0
2021-09-07T06:56:42.822Z, 1630997802822, device0
2021-09-07T06:56:43.824Z, 1630997803824, device0
2021-09-07T06:56:44.825Z, 1630997804825, device0
2021-09-07T06:56:45.824Z, 1630997805824, device0
2021-09-07T06:56:46.825Z, 1630997806825, device0
2021-09-07T06:56:47.825Z, 1630997807825, device0
2021-09-07T06:56:48.825Z, 1630997808825, device0
2021-09-07T06:56:49.825Z, 1630997809825, device0
2021-09-07T06:56:50.825Z, 1630997810825, device0
2021-09-07T06:56:51.825Z, 1630997811825, device0
2021-09-07T06:56:52.825Z, 1630997812825, device0
2021-09-07T06:56:53.826Z, 1630997813826, device0
2021-09-07T06:56:54.827Z, 1630997814827, device0
2021-09-07T06:56:55.828Z, 1630997815828, device0
2021-09-07T06:56:56.829Z, 1630997816829, device0
2021-09-07T06:56:57.830Z, 1630997817830, device0
2021-09-07T06:56:58.831Z, 1630997818831, device0
2021-09-07T06:56:59.832Z, 1630997819832, device0
2021-09-07T06:57:00.832Z, 1630997820832, device0
2021-09-07T06:57:01.832Z, 1630997821832, device0
2021-09-07T06:57:02.833Z, 1630997822833, device0
2021-09-07T06:57:03.834Z, 1630997823834, device0
2021-09-07T06:57:04.835Z, 1630997824835, device0
2021-09-07T06:57:05.836Z, 1630997825836, device0
2021-09-07T06:57:06.836Z, 1630997826836, device0
2021-09-07T06:57:07.836Z, 1630997827836, device0
