device0, false, 1631091013012
device0, true, 1631091030789
device0, true, 1631091031790
device0, true, 1631091032792
device0, true, 1631091033792
device0, true, 1631091034794
device0, true, 1631091035794
device0, true, 1631091036796
device0, true, 1631091037797
device0, true, 1631091038799
device0, true, 1631091039800
device0, true, 1631091040800
device0, true, 1631091041801
device0, true, 1631091042802
device0, true, 1631091043803
device0, true, 1631091044804
device0, true, 1631091045805
device0, true, 1631091046807
device0, true, 1631091047807
device0, true, 1631091048809
device0, true, 1631091049809
device0, true, 1631091050811
device0, true, 1631091051811
device0, true, 1631091052812
device0, true, 1631091053813
device0, true, 1631091054814
device0, true, 1631091055816
device0, true, 1631091056816
device0, true, 1631091057817
device0, true, 1631091058818
device0, true, 1631091059819
device0, true, 1631091060821
device0, true, 1631091061821
device0, true, 1631091062823
device0, true, 1631091063823
device0, true, 1631091064824
device0, true, 1631091065825
device0, true, 1631091066826
device0, true, 1631091067828
device0, true, 1631091068828
device0, true, 1631091069829
device0, true, 1631091070830
device0, true, 1631091071832
device0, true, 1631091072832
device0, true, 1631091073833
device0, true, 1631091074834
device0, true, 1631091075836
device0, true, 1631091076836
device0, true, 1631091077837
device0, true, 1631091078838
device0, true, 1631091079840
device0, true, 1631091080840
device0, true, 1631091081841
device0, true, 1631091082842
device0, true, 1631091083844
device0, true, 1631091084844
device0, true, 1631091085845
device0, true, 1631091086846
device0, true, 1631091087848
device0, true, 1631091088848
device0, true, 1631091089850
device0, true, 1631091090850
device0, true, 1631091091851
device0, true, 1631091092852
device0, true, 1631091093853
device0, true, 1631091094854
device0, true, 1631091095855
device0, true, 1631091096857
device0, true, 1631091097859
device0, true, 1631091098859
device0, true, 1631091099861
device0, true, 1631091100861
device0, true, 1631091101863
device0, true, 1631091102863
device0, true, 1631091103864
device0, true, 1631091104865
device0, true, 1631091105866
device0, true, 1631091106868
device0, true, 1631091107868
device0, true, 1631091108869
device0, true, 1631091109870
device0, true, 1631091110872
device0, true, 1631091111872
device0, true, 1631091112873
device0, true, 1631091113874
device0, true, 1631091114876
device0, true, 1631091115877
device0, true, 1631091116878
device0, true, 1631091117879
device0, true, 1631091118880
device0, true, 1631091119881
device0, true, 1631091120882
device0, true, 1631091121883
device0, true, 1631091122884
device0, true, 1631091123886
device0, true, 1631091124886
device0, true, 1631091125887
device0, true, 1631091126888
device0, true, 1631091127889
device0, true, 1631091128890
device0, true, 1631091129892
device0, true, 1631091130892
device0, true, 1631091131894
device0, true, 1631091132894
device0, true, 1631091133895
device0, true, 1631091134896
device0, true, 1631091135896
device0, true, 1631091136897
device0, true, 1631091137898
device0, true, 1631091138900
device0, true, 1631091139901
device0, true, 1631091140903
device0, true, 1631091141903
device0, true, 1631091142905
device0, true, 1631091143905
device0, true, 1631091144906
device0, true, 1631091145908
device0, true, 1631091146909
device0, true, 1631091147911
device0, true, 1631091148911
device0, true, 1631091149913
device0, true, 1631091150913
device0, true, 1631091151914
device0, true, 1631091152916
device0, true, 1631091153916
device0, true, 1631091154918
device0, true, 1631091155918
device0, true, 1631091156920
device0, true, 1631091157920
device0, true, 1631091158921
device0, true, 1631091159922
device0, true, 1631091160924
device0, true, 1631091161924
device0, true, 1631091162925
device0, true, 1631091163927
device0, true, 1631091164927
device0, true, 1631091165928
device0, true, 1631091166929
device0, true, 1631091167930
device0, true, 1631091168932
device0, true, 1631091169933
device0, true, 1631091170934
device0, true, 1631091171935
device0, true, 1631091172936
device0, true, 1631091173938
device0, true, 1631091174939
device0, true, 1631091175941
device0, true, 1631091176940
device0, true, 1631091177941
device0, true, 1631091178942
device0, true, 1631091179943
device0, true, 1631091180944
device0, true, 1631091181945
device0, true, 1631091182946
device0, true, 1631091183948
device0, true, 1631091184949
device0, true, 1631091185951
device0, true, 1631091186951
device0, true, 1631091187953
device0, true, 1631091188953
device0, true, 1631091189955
device0, true, 1631091190955
device0, true, 1631091191956
device0, true, 1631091192958
device0, true, 1631091193959
device0, true, 1631091194961
device0, true, 1631091195962
device0, true, 1631091196964
device0, true, 1631091197964
device0, true, 1631091198966
device0, true, 1631091199966
device0, true, 1631091200968
device0, true, 1631091201968
device0, true, 1631091202970
device0, true, 1631091203970
device0, true, 1631091204972
device0, true, 1631091205972
device0, true, 1631091206974
device0, true, 1631091207974
device0, true, 1631091208975
device0, true, 1631091209976
device0, true, 1631091210977
device0, true, 1631091211978
device0, true, 1631091212980
device0, true, 1631091213981
device0, true, 1631091214982
device0, true, 1631091215983
device0, true, 1631091216985
device0, true, 1631091217985
device0, true, 1631091218987
device0, true, 1631091219987
device0, true, 1631091220989
device0, true, 1631091221989
device0, true, 1631091222991
device0, true, 1631091223991
device0, true, 1631091224992
device0, true, 1631091225993
device0, true, 1631091226994
device0, true, 1631091227996
device0, true, 1631091228997
device0, true, 1631091229998
device0, true, 1631091231000
device0, true, 1631091232001
device0, true, 1631091233002
device0, true, 1631091234004
device0, true, 1631091235005
device0, true, 1631091236006
device0, true, 1631091237008
device0, true, 1631091238009
device0, true, 1631091239011
device0, true, 1631091240011
device0, true, 1631091241013
device0, true, 1631091242013
device0, true, 1631091243015
device0, true, 1631091244015
device0, true, 1631091245017
device0, true, 1631091246017
device0, true, 1631091247019
device0, true, 1631091248019
device0, true, 1631091249021
device0, true, 1631091250021
device0, true, 1631091251023
device0, true, 1631091252023
device0, true, 1631091253024
device0, true, 1631091254025
device0, true, 1631091255026
device0, true, 1631091256028
device0, true, 1631091257029
device0, true, 1631091258031
device0, true, 1631091259032
device0, true, 1631091260034
device0, true, 1631091261035
device0, true, 1631091262037
device0, true, 1631091263038
device0, true, 1631091264040
device0, true, 1631091265040
device0, true, 1631091266042
device0, true, 1631091267042
device0, true, 1631091268044
device0, true, 1631091269044
device0, true, 1631091270046
device0, true, 1631091271046
device0, true, 1631091272048
device0, true, 1631091273048
device0, true, 1631091274050
device0, true, 1631091275050
device0, true, 1631091276051
device0, true, 1631091277052
device0, true, 1631091278053
device0, true, 1631091279055
device0, true, 1631091280056
device0, true, 1631091281058
device0, true, 1631091282059
device0, true, 1631091283061
device0, true, 1631091284061
device0, true, 1631091285062
device0, true, 1631091286064
device0, true, 1631091287064
device0, true, 1631091288065
device0, true, 1631091289066
device0, true, 1631091290068
device0, true, 1631091291069
device0, true, 1631091292070
device0, true, 1631091293071
device0, true, 1631091294073
device0, true, 1631091295073
device0, true, 1631091296075
device0, true, 1631091297075
device0, true, 1631091298077
device0, true, 1631091299077
device0, true, 1631091300079
device0, true, 1631091301078
device0, true, 1631091302080
device0, true, 1631091303080
device0, true, 1631091304082
device0, true, 1631091305082
device0, true, 1631091306083
device0, true, 1631091307083
device0, true, 1631091308085
device0, true, 1631091309085
device0, true, 1631091310086
device0, true, 1631091311088
device0, true, 1631091312088
device0, true, 1631091313089
device0, true, 1631091314090
device0, true, 1631091315092
device0, true, 1631091316092
device0, true, 1631091317093
device0, true, 1631091318094
device0, true, 1631091319096
device0, true, 1631091320096
device0, true, 1631091321098
device0, true, 1631091322098
device0, true, 1631091323099
device0, true, 1631091324100
device0, true, 1631091325101
device0, true, 1631091326102
device0, true, 1631091327104
device0, true, 1631091328104
device0, true, 1631091329106
device0, true, 1631091330106
device0, true, 1631091331108
device0, true, 1631091332108
device0, true, 1631091333109
device0, true, 1631091334110
device0, true, 1631091335111
device0, true, 1631091336113
device0, true, 1631091337114
device0, true, 1631091338116
device0, true, 1631091339116
device0, true, 1631091340117
device0, true, 1631091341118
device0, true, 1631091342120
device0, true, 1631091343120
device0, true, 1631091344122
device0, true, 1631091345123
device0, true, 1631091346125
device0, true, 1631091347125
device0, true, 1631091348126
device0, true, 1631091349126
device0, true, 1631091350128
device0, true, 1631091351128
device0, true, 1631091352129
device0, true, 1631091353131
device0, true, 1631091354132
device0, true, 1631091355134
device0, true, 1631091356134
device0, true, 1631091357136
device0, true, 1631091358136
device0, true, 1631091359137
device0, true, 1631091360138
device0, true, 1631091361139
device0, true, 1631091362140
device0, true, 1631091363141
device0, true, 1631091364143
device0, true, 1631091365143
device0, true, 1631091366144
device0, true, 1631091367145
device0, true, 1631091368146
device0, true, 1631091369148
device0, true, 1631091370149
device0, true, 1631091371150
device0, true, 1631091372152
device0, true, 1631091373153
device0, true, 1631091374155
device0, true, 1631091375155
device0, true, 1631091376156
device0, true, 1631091377157
device0, true, 1631091378159
device0, true, 1631091379160
device0, true, 1631091380161
device0, true, 1631091381162
device0, true, 1631091382164
device0, true, 1631091383164
device0, true, 1631091384166
device0, true, 1631091385166
device0, true, 1631091386168
device0, true, 1631091387168
device0, true, 1631091388170
device0, true, 1631091389170
device0, true, 1631091390172
device0, true, 1631091391172
device0, true, 1631091392174
device0, true, 1631091393174
device0, true, 1631091394176
device0, true, 1631091395176
device0, true, 1631091396178
device0, true, 1631091397178
device0, true, 1631091398180
device0, true, 1631091399180
device0, true, 1631091400181
device0, true, 1631091401182
device0, true, 1631091402183
device0, true, 1631091403184
device0, true, 1631091404186
device0, true, 1631091405186
device0, true, 1631091406188
device0, true, 1631091407188
device0, true, 1631091408190
device0, true, 1631091409190
device0, true, 1631091410192
device0, true, 1631091411192
device0, true, 1631091412193
device0, true, 1631091413194
device0, true, 1631091414195
device0, true, 1631091415196
device0, true, 1631091416197
device0, true, 1631091417198
device0, true, 1631091418198
device0, true, 1631091419200
device0, true, 1631091420200
device0, true, 1631091421201
device0, true, 1631091422203
device0, true, 1631091423203
device0, true, 1631091424204
device0, true, 1631091425205
device0, true, 1631091426206
device0, true, 1631091427208
device0, true, 1631091428208
device0, true, 1631091429209
device0, true, 1631091430210
device0, true, 1631091431212
